code,mark,id
softdev,64,1658
greatbooks,52,2521
orgo,68,1652
orgo,99,319
ethics,3,2537
ethics,95,2592
geometry,14,100
systems,98,2766
bio,51,612
european cinema,100,1698
european cinema,75,1513
geometry,5,2982
geometry,100,3033
orgo,60,8
orgo,46,2143
orgo,44,2009
geometry,81,1528
greatbooks,74,755
systems,26,2008
systems,28,2342
ceramics,84,3088
bio,25,304
systems,60,838
ethics,29,463
systems,50,169
european cinema,14,71
geometry,53,3266
bio,76,3256
ethics,87,2132
ai,56,702
european cinema,26,3219
orgo,66,533
systems,38,2390
ceramics,23,1088
ai,57,3195
orgo,76,3145
ai,68,796
geometry,53,2803
systems,65,2746
ai,71,2931
ethics,84,2416
systems,54,717
geometry,78,3288
greatbooks,53,2907
ethics,91,385
geometry,16,1060
geometry,51,2004
softdev,44,641
ethics,35,1939
systems,38,1449
ai,25,2663
orgo,21,1365
geometry,64,2866
ai,17,2058
softdev,46,137
greatbooks,53,2826
geometry,35,686
bio,36,2638
ceramics,36,1695
geometry,19,3121
ceramics,23,525
bio,42,228
ethics,56,2704
ceramics,60,881
systems,20,3126
greatbooks,15,2292
ceramics,51,893
orgo,58,820
systems,11,308
bio,97,2135
geometry,62,3299
geometry,42,734
geometry,49,1263
ai,33,1891
ethics,73,2717
ethics,24,2638
ethics,44,2710
ai,26,2276
ceramics,36,3090
softdev,27,1720
ethics,11,2080
systems,88,3280
ceramics,53,781
ai,66,2589
ai,40,1348
ceramics,30,1004
ceramics,4,154
greatbooks,95,1944
geometry,41,799
greatbooks,40,1640
european cinema,11,2851
ai,39,106
ai,71,2827
ceramics,28,1421
greatbooks,86,1670
systems,69,360
greatbooks,24,2655
european cinema,62,2322
european cinema,90,2142
ethics,98,2247
ai,12,1260
geometry,70,1426
greatbooks,41,464
geometry,64,1219
bio,91,1011
geometry,56,3277
ceramics,69,1430
european cinema,33,2729
orgo,6,852
ethics,2,412
greatbooks,78,3109
ceramics,79,1449
ethics,51,220
greatbooks,14,1927
softdev,42,2407
ai,53,2498
bio,51,2652
ethics,43,2930
ethics,76,2251
ceramics,60,2682
softdev,63,2015
ceramics,17,768
ceramics,21,987
ethics,93,1359
orgo,21,624
greatbooks,56,1367
systems,94,2435
geometry,48,288
greatbooks,41,186
geometry,58,2743
european cinema,44,2576
ai,57,922
bio,32,114
orgo,37,2161
softdev,95,900
systems,48,2779
greatbooks,47,2390
systems,2,1954
ethics,77,1589
ethics,35,1486
ceramics,82,2005
european cinema,33,1242
ceramics,94,3196
orgo,42,1274
orgo,63,1950
european cinema,7,1580
european cinema,55,38
systems,42,2088
orgo,48,1154
ai,78,329
geometry,48,647
softdev,50,269
bio,69,527
ethics,65,449
european cinema,39,1237
ai,68,865
bio,57,1708
orgo,27,2424
ceramics,43,2270
geometry,76,1174
ai,71,1722
greatbooks,64,2282
ai,96,2850
ai,100,2612
systems,22,1985
systems,89,2
ceramics,93,1805
ethics,68,146
bio,12,2692
geometry,42,1490
bio,92,82
european cinema,97,2198
orgo,28,3248
greatbooks,90,633
ceramics,87,2877
ethics,70,3087
systems,55,1930
geometry,66,2714
orgo,8,169
bio,30,505
ethics,91,1738
greatbooks,71,1931
orgo,27,2745
orgo,57,2748
geometry,31,3186
ceramics,93,3223
systems,20,737
systems,61,262
ai,59,1403
geometry,13,1497
geometry,51,2940
greatbooks,50,1157
bio,52,1056
greatbooks,68,668
geometry,1,2849
bio,37,2179
softdev,69,2133
european cinema,78,2778
bio,80,2041
bio,100,941
geometry,78,2671
greatbooks,91,208
geometry,39,2802
systems,40,594
bio,47,2655
orgo,99,2311
bio,7,2635
orgo,26,2453
ethics,73,1062
greatbooks,37,782
orgo,70,2283
systems,76,2509
softdev,38,469
ethics,41,493
ai,35,193
orgo,99,291
bio,18,2643
softdev,9,99
geometry,38,565
systems,92,806
greatbooks,69,1374
ceramics,84,1897
bio,29,3045
geometry,30,2467
systems,69,266
ethics,37,2129
softdev,77,3166
orgo,73,2715
ceramics,44,832
greatbooks,23,1706
ceramics,12,2164
softdev,10,2947
softdev,79,1351
softdev,8,3179
geometry,66,2674
orgo,75,2688
geometry,65,1627
systems,39,1809
european cinema,1,3057
ceramics,48,1952
ethics,94,2415
bio,100,1871
systems,55,1637
systems,37,2889
orgo,85,4
systems,23,2365
orgo,23,63
orgo,48,1742
geometry,37,2710
ceramics,52,2596
ceramics,24,2653
systems,16,2986
orgo,93,1550
bio,99,1026
systems,20,1243
bio,14,2550
ai,39,3131
orgo,84,668
orgo,23,764
systems,12,175
softdev,23,1223
geometry,83,18
softdev,14,1231
geometry,2,765
orgo,95,1014
systems,72,59
ceramics,71,854
orgo,0,603
ethics,13,436
orgo,56,1004
orgo,81,468
ceramics,61,2023
ceramics,90,3166
bio,39,403
orgo,56,888
greatbooks,60,933
ai,97,225
ceramics,61,2396
bio,88,3196
ethics,3,1926
ai,89,572
bio,29,2939
ai,93,1763
bio,69,2864
softdev,6,683
european cinema,19,2633
bio,44,2442
geometry,52,2762
greatbooks,45,107
softdev,75,2464
ethics,80,823
orgo,11,170
bio,21,2978
systems,88,3260
systems,5,2716
orgo,86,3002
geometry,1,1692
orgo,10,2305
geometry,80,290
geometry,41,2837
systems,27,1131
greatbooks,95,1954
european cinema,4,821
ethics,7,329
ai,47,1829
european cinema,37,205
ethics,12,1009
greatbooks,81,2618
ai,55,2757
bio,98,3053
systems,82,119
ethics,45,2719
ceramics,5,261
geometry,77,135
orgo,98,678
geometry,90,547
systems,7,1212
european cinema,15,592
ceramics,45,2184
bio,35,327
ethics,14,3156
ethics,34,2819
ethics,64,555
orgo,68,982
ai,6,1430
geometry,5,1245
ethics,66,941
ai,14,835
ethics,65,3027
orgo,20,2428
softdev,33,1584
systems,89,2135
ethics,83,2022
softdev,66,1482
european cinema,77,1450
ethics,42,772
ceramics,7,2448
geometry,40,1236
european cinema,20,1474
greatbooks,13,123
softdev,51,1122
bio,57,1792
greatbooks,4,1484
ai,26,1244
orgo,32,797
ceramics,9,1243
systems,28,1269
ceramics,11,882
geometry,61,1720
softdev,83,790
european cinema,45,2519
bio,56,1728
ceramics,91,538
greatbooks,46,1962
geometry,79,1777
bio,96,1718
european cinema,47,2687
bio,54,2763
systems,35,2987
bio,94,786
bio,93,2557
systems,43,672
systems,55,374
geometry,94,2610
ethics,4,2215
orgo,35,1032
systems,12,1829
greatbooks,14,2788
orgo,47,398
geometry,80,1596
geometry,25,499
greatbooks,44,2391
greatbooks,5,1757
greatbooks,10,2360
greatbooks,44,2885
ethics,35,144
geometry,31,966
orgo,83,2999
geometry,23,57
orgo,99,385
european cinema,64,1762
greatbooks,90,2759
orgo,6,2690
orgo,34,1411
european cinema,23,159
geometry,2,1750
geometry,27,331
greatbooks,41,2031
orgo,46,633
softdev,52,1611
softdev,42,707
bio,62,2957
softdev,99,2157
ethics,57,1807
systems,58,1502
bio,46,3143
orgo,94,1458
orgo,64,1820
geometry,46,2182
bio,71,3112
ethics,79,2327
softdev,18,1442
systems,66,273
ai,49,1739
orgo,52,85
ceramics,59,503
ethics,26,985
ceramics,85,2050
systems,25,3048
geometry,77,2873
softdev,12,1098
greatbooks,82,506
ceramics,40,827
ai,94,2326
ethics,38,2497
softdev,10,2590
european cinema,32,2882
ai,19,846
ai,86,1362
systems,13,1680
bio,65,3115
ceramics,25,2723
european cinema,75,1925
systems,64,1159
ai,91,2062
softdev,7,2754
european cinema,31,703
softdev,53,202
ai,14,1691
softdev,69,714
orgo,83,3053
orgo,34,3298
greatbooks,52,1296
greatbooks,62,761
european cinema,39,1215
geometry,82,1765
systems,52,1747
bio,22,398
softdev,46,1549
ethics,99,2821
bio,100,1719
geometry,11,10
systems,44,2356
ceramics,33,1341
ethics,71,2871
ai,64,2154
geometry,80,2887
systems,27,2119
orgo,85,2674
softdev,31,2169
orgo,83,3089
bio,5,463
softdev,24,1329
ethics,20,1679
ai,53,2103
ceramics,6,2518
softdev,75,736
geometry,23,1747
ethics,28,3148
orgo,31,2902
bio,82,578
ethics,0,2092
bio,34,2446
orgo,93,2539
greatbooks,14,1442
geometry,23,2863
orgo,63,2933
bio,89,96
ethics,13,766
ai,74,1002
systems,6,2676
bio,9,2167
european cinema,77,135
bio,19,2601
european cinema,40,467
european cinema,52,1106
systems,61,2084
orgo,71,945
greatbooks,73,3083
softdev,96,2395
greatbooks,49,45
ceramics,72,772
greatbooks,94,1067
bio,7,1206
ceramics,92,15
ceramics,30,1997
ethics,8,2651
ai,45,2341
ethics,62,1833
european cinema,11,974
european cinema,60,861
softdev,90,1369
ai,37,2676
european cinema,94,1597
softdev,10,3039
ethics,13,247
systems,52,295
ceramics,90,2987
softdev,29,448
ai,74,194
european cinema,73,2839
bio,38,1765
systems,7,905
orgo,79,3015
systems,58,277
greatbooks,81,1393
orgo,73,1055
ceramics,3,1000
ai,41,2584
ceramics,85,110
greatbooks,40,689
geometry,77,1933
ethics,13,298
ethics,78,2517
systems,38,2567
ceramics,4,1774
european cinema,49,323
bio,48,2129
systems,98,378
orgo,24,387
greatbooks,38,1450
systems,86,2205
bio,11,97
ethics,77,1127
ceramics,56,2636
ai,95,2340
european cinema,40,2758
european cinema,73,932
systems,57,2735
ceramics,59,1610
softdev,99,3014
systems,80,1093
greatbooks,7,1304
systems,66,29
systems,80,3221
ceramics,99,407
orgo,6,2871
systems,56,687
systems,43,3050
systems,8,1693
geometry,18,2036
geometry,50,3221
bio,13,2840
bio,98,450
orgo,83,1857
systems,11,248
softdev,67,298
ethics,9,1799
bio,53,1458
ceramics,6,736
ethics,87,244
orgo,39,371
geometry,11,2607
european cinema,60,384
bio,27,280
bio,46,2157
ethics,59,290
geometry,15,2184
geometry,15,1014
softdev,44,1948
systems,91,2355
bio,73,2878
systems,18,1019
bio,96,2470
systems,73,971
european cinema,83,1728
european cinema,32,3239
european cinema,26,749
bio,92,2679
ethics,0,648
ethics,67,1093
systems,72,1251
bio,90,1217
softdev,5,231
greatbooks,14,2841
ceramics,33,2042
greatbooks,73,3123
orgo,6,415
softdev,68,1674
ai,59,2853
softdev,17,2047
ceramics,38,2318
european cinema,47,1933
ceramics,55,2895
ceramics,0,2377
systems,61,2100
ceramics,58,2566
softdev,58,3008
systems,34,171
orgo,54,2846
bio,64,1997
ai,42,546
ai,96,2114
ethics,44,705
systems,49,3236
orgo,32,2830
systems,44,1938
systems,61,1213
systems,37,2564
ai,56,2753
geometry,11,1293
european cinema,48,1103
european cinema,13,342
ceramics,40,291
systems,5,668
european cinema,2,779
ceramics,85,851
orgo,74,609
ai,81,941
ethics,61,805
systems,39,862
geometry,74,1193
systems,53,2589
systems,50,854
european cinema,74,152
geometry,33,2285
ceramics,58,150
bio,23,1588
ethics,67,1374
bio,8,1415
systems,46,831
geometry,89,1739
ceramics,8,1052
greatbooks,16,3196
softdev,32,107
bio,69,2884
ai,99,1315
ceramics,27,427
greatbooks,68,2625
systems,81,2036
geometry,32,366
european cinema,71,1526
systems,89,1577
geometry,54,1042
ai,97,519
bio,66,823
softdev,81,971
greatbooks,75,802
greatbooks,22,2872
softdev,88,680
orgo,61,2026
greatbooks,6,1455
bio,25,3132
ethics,27,2874
european cinema,14,1649
bio,87,93
systems,48,2575
bio,11,1661
bio,47,1538
greatbooks,93,3056
greatbooks,16,3031
geometry,73,2265
ethics,56,18
ethics,52,788
softdev,74,1918
greatbooks,48,2475
orgo,99,425
orgo,78,1351
european cinema,7,2753
geometry,99,1059
ceramics,56,1671
european cinema,32,1846
greatbooks,61,2744
greatbooks,0,1613
geometry,51,562
softdev,15,651
ceramics,80,7
orgo,7,90
softdev,37,586
ai,78,2048
geometry,85,43
softdev,63,2179
systems,8,519
softdev,77,1594
geometry,90,2254
european cinema,26,552
geometry,12,778
orgo,55,202
ai,31,2206
orgo,51,3098
ethics,38,1395
ceramics,72,1312
geometry,56,542
ai,13,1884
softdev,4,2737
ceramics,38,1572
ethics,98,798
greatbooks,74,2478
softdev,64,752
ethics,23,572
ethics,11,2822
ceramics,16,1246
ethics,49,2746
systems,22,967
ethics,45,2192
greatbooks,1,2052
bio,62,445
ai,14,2938
bio,82,2644
softdev,100,2426
ceramics,90,2246
ai,44,188
bio,39,1972
bio,57,1553
orgo,30,1412
softdev,40,356
ai,99,3084
ai,58,63
ai,19,2105
ethics,51,41
greatbooks,69,1097
greatbooks,28,3195
orgo,53,3191
ethics,41,1669
ethics,97,2461
ai,88,461
european cinema,3,3139
european cinema,69,100
bio,56,1768
systems,34,2508
greatbooks,95,2424
orgo,24,2234
orgo,3,620
bio,11,714
greatbooks,53,1449
greatbooks,27,500
softdev,1,513
geometry,72,632
ai,15,2257
orgo,36,645
systems,68,3182
ceramics,49,3268
ethics,85,2863
orgo,2,1372
ceramics,18,147
ceramics,5,1857
ai,73,3055
greatbooks,49,1506
orgo,21,1506
geometry,45,2415
orgo,89,3186
bio,2,1638
european cinema,38,1395
ethics,29,2237
systems,17,2511
ethics,90,520
systems,57,1352
european cinema,11,2209
ai,40,3154
orgo,47,1500
ai,55,1887
orgo,9,2307
softdev,4,1805
greatbooks,88,1892
bio,96,1417
bio,44,2753
